# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
56351.15367779	0.36411614	1.005355	0.000213	1.024946	0.000242	1.008651	0.000214
56351.17411141	0.37351120	1.002350	0.000213	1.021574	0.000242	1.005633	0.000214
56351.19454482	0.38290617	1.006921	0.000213	1.026615	0.000241	1.010217	0.000213
56351.21497833	0.39230118	1.001193	0.000213	1.020327	0.000241	1.004468	0.000213
56351.23541195	0.40169625	1.003479	0.000212	1.022692	0.000241	1.006759	0.000213
56351.25584536	0.41109122	1.003301	0.000212	1.022617	0.000241	1.006578	0.000213
56351.27627898	0.42048628	0.998708	0.000212	1.017408	0.000241	1.001967	0.000213
56351.29671249	0.42988130	1.001446	0.000212	1.020450	0.000241	1.004712	0.000213
56351.31714591	0.43927627	0.990632	0.000212	1.008101	0.000241	0.993861	0.000213
56351.33757952	0.44867133	0.983380	0.000212	1.000068	0.000240	0.986582	0.000213
56351.35801304	0.45806635	0.976404	0.000212	0.991898	0.000240	0.979581	0.000212
56351.37844656	0.46746137	0.960244	0.000212	0.973710	0.000240	0.963366	0.000212
56351.39888007	0.47685638	0.958109	0.000212	0.971205	0.000240	0.961222	0.000212
56351.41931359	0.48625140	0.947208	0.000212	0.958824	0.000241	0.950284	0.000213
56351.43974721	0.49564646	0.943417	0.000212	0.954513	0.000241	0.946478	0.000213
56351.46018063	-0.49495856	0.950923	0.000212	0.963088	0.000241	0.954005	0.000213
56351.48061414	-0.48556355	0.947546	0.000212	0.959147	0.000241	0.950615	0.000213
56351.50104776	-0.47616848	0.965694	0.000212	0.979971	0.000241	0.968820	0.000213
56351.52148128	-0.46677347	0.972416	0.000213	0.987351	0.000241	0.975561	0.000213
56351.54191470	-0.45737849	0.981956	0.000213	0.998313	0.000241	0.985130	0.000213
56351.56234832	-0.44798343	0.998902	0.000213	1.017578	0.000242	1.002128	0.000214
56351.58278184	-0.43858841	0.998188	0.000213	1.016667	0.000242	1.001409	0.000214
56351.60321526	-0.42919344	1.011966	0.000213	1.032296	0.000242	1.015229	0.000214
56351.62364888	-0.41979837	1.010976	0.000213	1.031296	0.000242	1.014233	0.000214
56351.64408230	-0.41040340	1.009201	0.000213	1.029042	0.000242	1.012450	0.000214
56351.66451592	-0.40100833	1.017408	0.000214	1.038555	0.000242	1.020681	0.000214
56351.68494944	-0.39161332	1.009145	0.000214	1.029156	0.000242	1.012389	0.000214
56351.70538286	-0.38221834	1.017057	0.000214	1.038073	0.000243	1.020323	0.000214
56351.72581648	-0.37282328	1.015310	0.000214	1.036122	0.000243	1.018568	0.000215
56351.76668343	-0.35403328	1.019038	0.000214	1.040223	0.000243	1.022303	0.000215
56351.78711705	-0.34463822	1.012118	0.000214	1.032617	0.000243	1.015358	0.000215
56351.80755058	-0.33524319	1.017427	0.000214	1.038408	0.000243	1.020682	0.000215
56351.82798420	-0.32584813	1.017749	0.000215	1.038847	0.000244	1.021002	0.000215
56351.84841762	-0.31645316	1.015538	0.000215	1.036366	0.000244	1.018781	0.000215
56351.86885115	-0.30705813	1.020159	0.000215	1.041548	0.000244	1.023414	0.000216
56351.88928477	-0.29766307	1.014006	0.000215	1.034590	0.000244	1.017239	0.000216
56351.90971820	-0.28826809	1.017884	0.000215	1.039100	0.000244	1.021127	0.000215
56351.93015172	-0.27887307	1.015272	0.000215	1.035891	0.000244	1.018504	0.000215
56351.95058535	-0.26947800	1.015169	0.000215	1.035929	0.000244	1.018398	0.000215
56351.97101877	-0.26008303	1.015487	0.000215	1.036214	0.000244	1.018714	0.000215
56351.99145240	-0.25068796	1.012099	0.000214	1.032385	0.000243	1.015313	0.000215
56352.01188592	-0.24129294	1.016890	0.000214	1.037840	0.000243	1.020116	0.000215
56352.03231945	-0.23189792	1.010747	0.000214	1.030902	0.000243	1.013951	0.000215
56352.05275298	-0.22250289	1.011680	0.000214	1.031808	0.000243	1.014884	0.000215
56352.07318651	-0.21310787	1.010870	0.000214	1.031112	0.000243	1.014069	0.000215
56352.09362003	-0.20371285	1.005483	0.000214	1.024804	0.000243	1.008662	0.000215
56352.11405356	-0.19431783	1.010878	0.000214	1.030995	0.000243	1.014071	0.000215
56352.13448709	-0.18492281	1.002266	0.000214	1.021177	0.000243	1.005430	0.000215
56352.15492062	-0.17552778	1.005551	0.000214	1.024941	0.000243	1.008722	0.000215
56352.17535425	-0.16613271	1.003811	0.000214	1.022838	0.000243	1.006974	0.000215
56352.19578768	-0.15673774	0.997209	0.000214	1.015533	0.000243	1.000348	0.000214
56352.21622121	-0.14734271	1.003434	0.000214	1.022425	0.000243	1.006590	0.000214
56352.23665473	-0.13794769	0.994522	0.000214	1.012469	0.000243	0.997647	0.000214
56352.25708827	-0.12855267	0.997883	0.000214	1.016195	0.000242	1.001016	0.000214
56352.27752190	-0.11915760	0.997855	0.000214	1.016160	0.000242	1.000985	0.000214
56352.29795533	-0.10976262	0.990340	0.000213	1.007618	0.000242	0.993444	0.000214
56352.31838886	-0.10036760	0.997231	0.000213	1.015455	0.000242	1.000354	0.000214
56352.33882249	-0.09097253	0.989979	0.000213	1.007080	0.000242	0.993077	0.000214
56352.35925592	-0.08157755	0.988968	0.000213	1.006147	0.000242	0.992060	0.000214
56352.37968955	-0.07218248	0.971669	0.000213	0.986278	0.000242	0.974704	0.000214
56352.40012309	-0.06278745	0.905091	0.000213	0.910745	0.000242	0.907915	0.000214
56352.42055652	-0.05339247	0.827308	0.000213	0.822394	0.000242	0.829887	0.000214
56352.44099015	-0.04399741	0.723990	0.000213	0.705012	0.000242	0.726245	0.000214
56352.46142368	-0.03460238	0.614608	0.000213	0.580708	0.000242	0.616520	0.000214
56352.48185712	-0.02520740	0.513493	0.000213	0.466008	0.000242	0.515090	0.000214
56352.50229075	-0.01581233	0.428869	0.000213	0.369607	0.000242	0.430202	0.000214
56352.52272429	-0.00641730	0.377885	0.000213	0.311899	0.000242	0.379058	0.000214
56352.54315782	0.00297772	0.373486	0.000214	0.306778	0.000242	0.374644	0.000214
56352.56359136	0.01237275	0.413012	0.000214	0.351668	0.000242	0.414292	0.000214
56352.58402489	0.02176777	0.492097	0.000214	0.441574	0.000242	0.493620	0.000214
56352.62489196	0.04055782	0.699018	0.000214	0.676460	0.000243	0.701177	0.000214
56352.64532550	0.04995285	0.805242	0.000214	0.797318	0.000243	0.807727	0.000214
56352.66575914	0.05934793	0.889989	0.000214	0.893396	0.000243	0.892733	0.000214
56352.68619257	0.06874290	0.963848	0.000214	0.977348	0.000243	0.966817	0.000214
56352.70662611	0.07813793	0.990507	0.000214	1.007657	0.000243	0.993555	0.000214
56352.72705975	0.08753300	0.993777	0.000214	1.011320	0.000243	0.996832	0.000214
56352.74749328	0.09692803	0.998531	0.000214	1.016661	0.000243	1.001597	0.000214
56352.76792682	0.10632306	0.992989	0.000214	1.010495	0.000243	0.996035	0.000215
56352.78836036	0.11571808	1.000356	0.000214	1.018658	0.000243	1.003423	0.000215
56352.80879390	0.12511311	0.997276	0.000214	1.015276	0.000243	1.000330	0.000215
56352.82922754	0.13450819	0.998316	0.000214	1.016458	0.000243	1.001370	0.000215
56352.84966098	0.14390317	1.002909	0.000214	1.021554	0.000243	1.005974	0.000215
56352.87009452	0.15329820	0.998937	0.000214	1.017155	0.000243	1.001988	0.000215
56352.89052806	0.16269322	1.003967	0.000214	1.022848	0.000243	1.007030	0.000215
56352.91096160	0.17208825	1.003052	0.000214	1.021722	0.000243	1.006109	0.000215
56352.93139524	0.18148333	1.005624	0.000214	1.024756	0.000243	1.008685	0.000215
56352.95182868	0.19087831	1.010192	0.000214	1.029865	0.000243	1.013264	0.000215
56352.97226222	0.20027334	1.005749	0.000214	1.024810	0.000243	1.008805	0.000215
56352.99269586	0.20966841	1.010776	0.000214	1.030612	0.000243	1.013844	0.000215
56353.01312931	0.21906340	1.007747	0.000214	1.027081	0.000243	1.010803	0.000215
56353.05399649	0.23785350	1.010080	0.000214	1.029801	0.000243	1.013137	0.000215
56353.07442993	0.24724848	1.010267	0.000214	1.029877	0.000243	1.013321	0.000215
56353.09486348	0.25664351	1.014444	0.000214	1.034702	0.000243	1.017507	0.000215
56353.11529712	0.26603859	1.008509	0.000214	1.028055	0.000243	1.011551	0.000215
56353.13573056	0.27543357	1.014316	0.000214	1.034478	0.000243	1.017373	0.000215
56353.15616421	0.28482865	1.010129	0.000214	1.029896	0.000243	1.013170	0.000215
56353.17659775	0.29422367	1.009315	0.000214	1.028910	0.000243	1.012350	0.000215
56353.19703130	0.30361871	1.013138	0.000214	1.033150	0.000243	1.016182	0.000215
56353.21746484	0.31301374	1.005184	0.000214	1.024238	0.000243	1.008201	0.000215
56353.23789839	0.32240877	1.012088	0.000214	1.032052	0.000243	1.015122	0.000215
56353.25833193	0.33180380	1.007379	0.000214	1.026598	0.000243	1.010396	0.000215
56353.27876548	0.34119883	1.005041	0.000214	1.024113	0.000243	1.008048	0.000215
56353.29919903	0.35059386	1.010772	0.000214	1.030504	0.000243	1.013792	0.000215
56353.31963267	0.35998893	1.000158	0.000214	1.018504	0.000243	1.003144	0.000215
56353.34006622	0.36938397	1.008214	0.000214	1.027690	0.000243	1.011220	0.000215
56353.36049967	0.37877895	1.003956	0.000214	1.022712	0.000243	1.006946	0.000215
56353.38093332	0.38817403	1.000422	0.000214	1.018735	0.000243	1.003399	0.000215
56353.40136686	0.39756906	1.009533	0.000214	1.029179	0.000243	1.012533	0.000215
56353.42180031	0.40696405	0.998067	0.000214	1.015972	0.000243	1.001030	0.000215
56353.44223396	0.41635913	1.006509	0.000214	1.025754	0.000243	1.009494	0.000215
56353.46266751	0.42575416	1.002926	0.000214	1.021610	0.000243	1.005897	0.000215
56353.48310096	0.43514914	0.993555	0.000214	1.010937	0.000243	0.996494	0.000215
56353.50353461	0.44454422	0.995321	0.000214	1.013030	0.000243	0.998263	0.000215
56353.52396816	0.45393926	0.974576	0.000214	0.989466	0.000243	0.977453	0.000215
56353.54440171	0.46333429	0.970601	0.000214	0.984785	0.000243	0.973463	0.000215
56353.56483526	0.47272932	0.960706	0.000214	0.973800	0.000243	0.963536	0.000215
56353.58526871	0.48212431	0.947648	0.000214	0.958803	0.000243	0.950436	0.000215
56353.60570236	0.49151939	0.950179	0.000214	0.961704	0.000243	0.952972	0.000215
56353.62613591	-0.49908558	0.943695	0.000214	0.954385	0.000243	0.946465	0.000215
56353.64656936	-0.48969059	0.949052	0.000214	0.960383	0.000243	0.951835	0.000215
56353.66700302	-0.48029551	0.960576	0.000214	0.973472	0.000243	0.963390	0.000215
56353.68743657	-0.47090048	0.965161	0.000214	0.978869	0.000243	0.967984	0.000215
56353.70787022	-0.46150540	0.982419	0.000214	0.998184	0.000243	0.985290	0.000215
56353.72830368	-0.45211041	0.989619	0.000214	1.006586	0.000243	0.992507	0.000215
56353.74873723	-0.44271538	0.999004	0.000214	1.017159	0.000243	1.001916	0.000215
56353.76917088	-0.43332030	1.009459	0.000215	1.029031	0.000244	1.012399	0.000215
56353.78960434	-0.42392531	1.009961	0.000215	1.029623	0.000243	1.012899	0.000215
56353.81003789	-0.41453027	1.012603	0.000215	1.032677	0.000243	1.015545	0.000215
56353.83047155	-0.40513519	1.012816	0.000215	1.032785	0.000244	1.015755	0.000215
56353.85090500	-0.39574020	1.012652	0.000215	1.032798	0.000243	1.015587	0.000215
56353.87133866	-0.38634512	1.015255	0.000215	1.035494	0.000244	1.018194	0.000215
56353.89177221	-0.37695009	1.013806	0.000215	1.034043	0.000244	1.016737	0.000215
56353.91220577	-0.36755505	1.017108	0.000215	1.037745	0.000244	1.020045	0.000215
56353.93263932	-0.35816002	1.016587	0.000215	1.037131	0.000243	1.019519	0.000215
56353.95307288	-0.34876498	1.014300	0.000214	1.034463	0.000244	1.017222	0.000215
56353.97350644	-0.33936995	1.014516	0.000214	1.034873	0.000244	1.017435	0.000215
56353.99393999	-0.32997491	1.016355	0.000214	1.036723	0.000243	1.019276	0.000215
56354.01437355	-0.32057988	1.015342	0.000214	1.035798	0.000243	1.018256	0.000215
56354.03480711	-0.31118484	1.016113	0.000214	1.036554	0.000243	1.019026	0.000215
56354.05524077	-0.30178976	1.018273	0.000214	1.039052	0.000243	1.021189	0.000215
56354.07567423	-0.29239476	1.016266	0.000214	1.036770	0.000243	1.019172	0.000215
56354.09610789	-0.28299968	1.017161	0.000214	1.037863	0.000243	1.020066	0.000215
56354.11654145	-0.27360464	1.016469	0.000214	1.036881	0.000243	1.019368	0.000215
56354.13697490	-0.26420966	1.013457	0.000214	1.033738	0.000243	1.016344	0.000215
56354.15740856	-0.25481457	1.016866	0.000214	1.037405	0.000243	1.019759	0.000215
56354.17784202	-0.24541958	1.012025	0.000214	1.031970	0.000243	1.014901	0.000215
56354.19827559	-0.23602454	1.011563	0.000214	1.031439	0.000243	1.014434	0.000215
56354.21870925	-0.22662946	1.014168	0.000214	1.034383	0.000243	1.017042	0.000215
56354.23914271	-0.21723447	1.007915	0.000214	1.027208	0.000243	1.010768	0.000215
56354.25957637	-0.20783938	1.011536	0.000214	1.031517	0.000243	1.014396	0.000215
56354.28000993	-0.19844435	1.007694	0.000214	1.026948	0.000243	1.010539	0.000215
56354.30044339	-0.18904936	1.004108	0.000214	1.023078	0.000243	1.006939	0.000215
56354.32087705	-0.17965427	1.010593	0.000214	1.030362	0.000243	1.013439	0.000215
56354.34131062	-0.17025923	0.999252	0.000214	1.017443	0.000243	1.002063	0.000214
56354.36174408	-0.16086424	1.003772	0.000213	1.022621	0.000242	1.006591	0.000214
56354.38217774	-0.15146916	1.001742	0.000213	1.020326	0.000241	1.004552	0.000213
56354.40261131	-0.14207411	0.993140	0.000212	1.010461	0.000241	0.995922	0.000213
56354.42304487	-0.13267908	1.003556	0.000212	1.022453	0.000240	1.006363	0.000212
56354.44347844	-0.12328404	0.991975	0.000211	1.009127	0.000239	0.994746	0.000212
56354.46391200	-0.11388900	0.995722	0.000210	1.013505	0.000239	0.998500	0.000211
56354.48434567	-0.10449391	0.997827	0.000210	1.015879	0.000238	1.000607	0.000210
56354.50477913	-0.09509892	0.987302	0.000209	1.003862	0.000238	0.990049	0.000210
56354.52521270	-0.08570388	1.000978	0.000209	1.019390	0.000237	1.003759	0.000209
56354.54564636	-0.07630879	0.980879	0.000208	0.996657	0.000236	0.983601	0.000209
56354.56607993	-0.06691375	0.937498	0.000208	0.947252	0.000236	0.940096	0.000208
56354.58651339	-0.05751876	0.869152	0.000207	0.869721	0.000235	0.871557	0.000208
56354.60694706	-0.04812367	0.764757	0.000206	0.751097	0.000234	0.766870	0.000207
56354.62738063	-0.03872863	0.665893	0.000206	0.638768	0.000234	0.667730	0.000206
56354.64781420	-0.02933359	0.556599	0.000205	0.514665	0.000233	0.558132	0.000206
56354.66824776	-0.01993855	0.460489	0.000205	0.405452	0.000232	0.461756	0.000205
56354.68868133	-0.01054351	0.397026	0.000204	0.333306	0.000232	0.398117	0.000205
56354.70911500	-0.00114842	0.367085	0.000203	0.299401	0.000231	0.368092	0.000204
56354.72954847	0.00824657	0.392060	0.000203	0.327649	0.000230	0.393135	0.000203
56354.74998204	0.01764161	0.451914	0.000202	0.395672	0.000230	0.453151	0.000203
56354.77041561	0.02703666	0.545425	0.000202	0.502015	0.000229	0.546915	0.000202
56354.79084918	0.03643170	0.653233	0.000201	0.624330	0.000228	0.655015	0.000202
56354.81128285	0.04582678	0.757986	0.000200	0.743420	0.000227	0.760051	0.000201
56354.83171632	0.05522178	0.853559	0.000201	0.851988	0.000228	0.855881	0.000202
56354.85214989	0.06461682	0.934798	0.000202	0.944169	0.000229	0.937337	0.000202
56354.87258356	0.07401191	0.981649	0.000202	0.997473	0.000230	0.984311	0.000203
56354.89301703	0.08340691	0.995151	0.000203	1.012800	0.000230	0.997846	0.000203
56354.91345060	0.09280195	0.995005	0.000203	1.012511	0.000231	0.997695	0.000204
56354.93388427	0.10219704	0.995358	0.000204	1.013101	0.000232	0.998045	0.000205
56354.95431775	0.11159204	0.997197	0.000205	1.015076	0.000232	0.999885	0.000205
56354.97475132	0.12098708	0.997514	0.000205	1.015492	0.000233	1.000199	0.000206
56354.99518499	0.13038217	0.997802	0.000206	1.015820	0.000234	1.000484	0.000206
56355.01561847	0.13977717	1.000264	0.000206	1.018581	0.000234	1.002948	0.000207
56355.03605214	0.14917225	1.000239	0.000207	1.018544	0.000235	1.002919	0.000207
56355.05648571	0.15856730	1.000997	0.000208	1.019552	0.000236	1.003675	0.000208
56355.07691929	0.16796234	1.004728	0.000208	1.023575	0.000236	1.007412	0.000209
56355.09735286	0.17735738	1.001888	0.000209	1.020520	0.000237	1.004560	0.000209
56355.11778644	0.18675243	1.006539	0.000209	1.025728	0.000238	1.009220	0.000210
56355.13822001	0.19614747	1.007709	0.000210	1.027040	0.000238	1.010388	0.000210
56355.15865359	0.20554252	1.005610	0.000210	1.024647	0.000239	1.008280	0.000211
56355.17908716	0.21493756	1.012424	0.000211	1.032497	0.000239	1.015108	0.000212
56355.19952084	0.22433265	1.007009	0.000212	1.026115	0.000240	1.009674	0.000212
56355.21995442	0.23372770	1.009905	0.000212	1.029668	0.000241	1.012573	0.000213
56355.24038789	0.24312269	1.012590	0.000213	1.032471	0.000241	1.015261	0.000213
56355.26082157	0.25251779	1.006893	0.000213	1.026094	0.000242	1.009545	0.000214
56355.28125515	0.26191283	1.014384	0.000214	1.034658	0.000243	1.017051	0.000214
56355.30168862	0.27130783	1.010236	0.000214	1.029894	0.000243	1.012888	0.000215
56355.32212230	0.28070292	1.010406	0.000214	1.029971	0.000243	1.013054	0.000215
56355.34255588	0.29009797	1.014940	0.000214	1.035393	0.000243	1.017596	0.000215
56355.36298936	0.29949297	1.005852	0.000214	1.024820	0.000243	1.008480	0.000214
56355.38342304	0.30888806	1.011307	0.000214	1.031192	0.000243	1.013945	0.000214
56355.40385662	0.31828311	1.009779	0.000214	1.029363	0.000242	1.012408	0.000214
56355.42429020	0.32767815	1.003939	0.000213	1.022751	0.000242	1.006549	0.000214
56355.44472378	0.33707320	1.011591	0.000213	1.031392	0.000242	1.014216	0.000214
56355.46515736	0.34646824	1.003625	0.000213	1.022440	0.000242	1.006225	0.000214
56355.48559094	0.35586329	1.005994	0.000213	1.025002	0.000242	1.008596	0.000214
56355.50602452	0.36525834	1.008156	0.000213	1.027598	0.000242	1.010759	0.000213
56355.52645800	0.37465334	1.000082	0.000213	1.018296	0.000241	1.002660	0.000213
56355.54689168	0.38404843	1.007043	0.000212	1.026290	0.000241	1.009635	0.000213
56355.56732526	0.39344348	1.003576	0.000212	1.022448	0.000241	1.006154	0.000213
56355.60819243	0.41223357	1.008227	0.000212	1.027521	0.000241	1.010808	0.000213
56355.62862601	0.42162862	0.998453	0.000212	1.016602	0.000241	1.001005	0.000212
56355.64905969	0.43102371	1.001740	0.000212	1.020171	0.000240	1.004296	0.000212
56355.66949318	0.44041872	0.994626	0.000212	1.012154	0.000240	0.997160	0.000212
56355.68992676	0.44981376	0.979316	0.000211	0.994764	0.000240	0.981806	0.000212
56355.71036045	0.45920886	0.979019	0.000211	0.994352	0.000240	0.981504	0.000212
56355.73079393	0.46860386	0.960764	0.000211	0.973693	0.000240	0.963198	0.000212
56355.75122761	0.47799895	0.955346	0.000211	0.967507	0.000239	0.957762	0.000211
56355.77166120	0.48739400	0.952938	0.000211	0.964678	0.000239	0.955343	0.000211
56355.79209478	0.49678905	0.941232	0.000211	0.951483	0.000239	0.943603	0.000211
56355.81252837	-0.49381590	0.950711	0.000211	0.962188	0.000239	0.953103	0.000211
56355.83296196	-0.48442085	0.952561	0.000211	0.964313	0.000239	0.954953	0.000211
56355.85339554	-0.47502580	0.961807	0.000211	0.974889	0.000240	0.964217	0.000212
56355.87382913	-0.46563075	0.978174	0.000211	0.993390	0.000240	0.980621	0.000212
56355.89426272	-0.45623570	0.982689	0.000211	0.998565	0.000240	0.985143	0.000212
56355.91469630	-0.44684065	0.998373	0.000212	1.016396	0.000240	1.000861	0.000212
56355.93512999	-0.43744556	1.006006	0.000212	1.024981	0.000240	1.008509	0.000212
56355.95556348	-0.42805055	1.008465	0.000212	1.027760	0.000241	1.010969	0.000212
56355.97599717	-0.41865545	1.013790	0.000212	1.033989	0.000241	1.016303	0.000213
56355.99643076	-0.40926040	1.011900	0.000212	1.031605	0.000241	1.014403	0.000213
56356.01686424	-0.39986540	1.012996	0.000212	1.033018	0.000241	1.015497	0.000213
56356.03729793	-0.39047031	1.014324	0.000213	1.034476	0.000241	1.016824	0.000213
56356.05773152	-0.38107525	1.012912	0.000213	1.032829	0.000241	1.015403	0.000213
56356.07816501	-0.37168025	1.013709	0.000213	1.033843	0.000242	1.016198	0.000213
56356.09859870	-0.36228515	1.017018	0.000213	1.037571	0.000242	1.019510	0.000214
56356.11903219	-0.35289015	1.013947	0.000213	1.033981	0.000242	1.016427	0.000214
